accel_x_mean,accel_x_std,accel_x_max,accel_x_min,accel_x_median,accel_x_q1,accel_x_q3,accel_x_iqr,accel_x_sum_abs,accel_x_sum_squares,accel_x_acf_lag1,accel_x_acf_lag2,accel_x_acf_lag3,accel_x_acf_lag4,accel_y_mean,accel_y_std,accel_y_max,accel_y_min,accel_y_median,accel_y_q1,accel_y_q3,accel_y_iqr,accel_y_sum_abs,accel_y_sum_squares,accel_y_acf_lag1,accel_y_acf_lag2,accel_y_acf_lag3,accel_y_acf_lag4,accel_z_mean,accel_z_std,accel_z_max,accel_z_min,accel_z_median,accel_z_q1,accel_z_q3,accel_z_iqr,accel_z_sum_abs,accel_z_sum_squares,accel_z_acf_lag1,accel_z_acf_lag2,accel_z_acf_lag3,accel_z_acf_lag4,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_median,gyro_x_q1,gyro_x_q3,gyro_x_iqr,gyro_x_sum_abs,gyro_x_sum_squares,gyro_x_acf_lag1,gyro_x_acf_lag2,gyro_x_acf_lag3,gyro_x_acf_lag4,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_median,gyro_y_q1,gyro_y_q3,gyro_y_iqr,gyro_y_sum_abs,gyro_y_sum_squares,gyro_y_acf_lag1,gyro_y_acf_lag2,gyro_y_acf_lag3,gyro_y_acf_lag4,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_median,gyro_z_q1,gyro_z_q3,gyro_z_iqr,gyro_z_sum_abs,gyro_z_sum_squares,gyro_z_acf_lag1,gyro_z_acf_lag2,gyro_z_acf_lag3,gyro_z_acf_lag4
1.651101319885254,0.9186124159987604,2.6695348510742187,-0.0550666381835937,1.7010802795410156,1.1647791076660154,2.571372583007812,1.4065934753417966,13.318943835449218,28.559874714831256,-0.25536496476647674,0.11905012722405943,0.10589901074842434,-0.4066614927219644,0.782006117248535,1.7238048018726067,3.591302490234374,-1.7932570434570312,0.5829881042480469,-0.31004911499023435,1.7112556365966796,2.021304751586914,11.911153259277341,28.66429249898549,-0.5194468825594019,0.4974328231929438,-0.3084361586547714,-0.031079430017619234,8.304587733459472,1.1039320487969242,9.366116894531247,5.674257934570313,8.444349255371094,8.196549383544921,9.056666329956055,0.860116946411134,66.43670186767578,561.4787471286921,0.23272468160017956,-0.25155555485327086,-0.36394812286483796,-0.18494037254089074,-0.09999004607799573,0.2410096800411528,0.4369984692016336,-0.2820505363719081,-0.21370290993884766,-0.25337251183055076,-0.07600842276815001,0.17736408906240075,1.969157736219556,0.5446694015057485,0.14092280977029198,-0.3415046948227684,-0.17715573018658276,-0.22345066723140228,-0.053508997010093325,0.14685150124991941,0.185058193207643,-0.2777871366723799,-0.045098774946571,-0.11714356830656593,0.02468108732304955,0.1418246556296155,0.9679249630334963,0.19542860944305007,-0.15097406626910273,-0.19607532171678918,0.22866412046350873,-0.37975334108381215,0.1337308577625426,0.28049810970529854,0.5888820834973234,-0.2403491580608985,0.1009226647622675,-0.08286983165957808,0.3740800158234411,0.45694984748301914,2.047231243217165,0.7725050549292086,-0.04914964374917101,0.013000470883780282,0.01801261417204358,-0.45861156473361786
0.7607575775146485,1.4069615993511748,2.5546131713867184,-2.31758720703125,0.8331821777343751,0.3902548706054687,1.8189947113037108,1.4287398406982421,10.831368310546873,20.466344270358178,-0.33385793421678206,0.0772853450552187,-0.004565898594325726,-0.16922214192624557,0.23852234039306638,1.3594027070238155,3.086125939941406,-1.7932570434570312,0.2286462585449219,-0.6344634399414062,0.6847416748046875,1.3192051147460937,8.439560852050782,15.238949013842104,-0.19196565814969185,-0.22151782183558774,0.09921903955184794,-0.026446859269916963,8.715193318176269,1.447057957962585,11.250353601074218,5.674257934570313,8.85495484008789,8.330026126098632,9.211690887451173,0.8816647613525408,69.72154654541015,624.3885704550971,0.16615138221564915,0.09849810552003009,0.02406116063059177,-0.48906333093220017,-0.10929957901563725,0.25072200880909357,0.4369984692016336,-0.3777105671300705,-0.19838131726866845,-0.25527105700924696,-0.0812044411519499,0.17406661585729705,2.0436339997206883,0.5984633893941018,0.3156697335543623,-0.1300962377650882,-0.06866159279264775,-0.0951509387575905,-0.09356163871855099,0.1549260900444798,0.185058193207643,-0.2777871366723799,-0.1203744258913646,-0.2205976266404283,-0.0013989280264076719,0.21919869861402064,1.2744900476776913,0.26204698892936734,0.1534003427223929,-0.11105994531177077,-0.3400386112726677,-0.2543766922519032,0.19819812431282932,0.2096422564313914,0.5888820834973234,-0.1199081165492287,0.1731339971730252,0.08466845340781648,0.3086301688736538,0.22396171546583732,1.8531133256480248,0.6658589773021522,0.0006803762958452513,-0.13962326310311354,0.09514957239593275,-0.1926949554324738
0.8930372192382812,1.6727739754257174,4.129997863769531,-2.31758720703125,0.8140285644531249,0.4746504791259765,1.20667763671875,0.7320271575927735,11.779472167968748,28.76550598245121,-0.23081416102333357,0.1700735788556688,-0.4855152030703694,0.03887971877482269,0.0939724151611328,1.5345281327817826,3.086125939941406,-1.9105729248046872,-0.4273649963378906,-0.8972270721435547,1.073200894165039,1.9704279663085937,10.319009155273438,18.908859240879682,-0.21167236340494044,0.009165812510925757,-0.1958230643197911,-0.22153660703323275,9.450512503051758,0.7326645834126584,11.250353601074218,8.767566479492187,9.192537274169922,9.119514123535154,9.39245311279297,0.2729389892578151,75.60410002441407,718.7918716969987,-0.018927426109647243,-0.12749034761919048,-0.05566870893358303,-0.05192864079127826,-0.1661560109460632,0.2099391505110212,0.1532159267017923,-0.4814977035654585,-0.18365926518123535,-0.279685681851076,-0.08097128648088198,0.19871439537019403,1.9327856075329568,0.5734581351263799,-0.7542201592799543,0.45999461391256496,-0.11790191631530016,-0.09834620541169801,-0.05062787143189657,0.158276260599212,0.2760551305444466,-0.2564701381747393,-0.03290811643073275,-0.1817607200025392,-0.008260336917835748,0.17350038308470345,1.0581225129266385,0.2209164482799545,0.33317493920942776,-0.031368856485358226,-0.3727911548233625,-0.3008403066604714,-0.057006317076112506,0.3677255941931171,0.2868468610338772,-0.9296875969783536,0.0377044410927019,-0.13572932637169638,0.16890390528364968,0.30463323165534606,2.093728946190144,1.1077746624901066,-0.09396878341986334,0.0029340450280395326,-0.3287856655900836,-0.06417536839189733
0.843956085205078,1.4000855489966275,4.129997863769531,-1.0223241088867188,0.5207388610839843,0.22625205688476563,1.0492588775634766,0.8230068206787109,8.796296899414061,21.380011346110955,-0.1375246823732216,0.0850285368808206,-0.10611364382375928,0.1606114283500222,-0.8454524612426757,1.691103730176984,1.5275006591796874,-4.580107775878906,-0.2214636535644531,-1.4024036224365233,-0.08738836059570307,1.3150152618408202,9.81862100830078,28.596973523518468,-0.03795658813980213,-0.020003918257831925,-0.5552047130775761,-0.06803282254213099,8.904335249328613,1.0921906317286516,9.950302099609374,6.224924316406249,9.085995300292968,8.805275155639649,9.579200842285156,0.7739256866455069,71.2346819946289,643.840532867775,-0.16187691101620058,-0.22629857499750528,-0.2297934216030136,0.023889133786282227,-0.07304402766457185,0.27062746197356,0.2688606435514929,-0.4976186836792993,-0.00019984686091539978,-0.25197358380414314,0.14971860663577305,0.4016921904399162,1.757320063649252,0.6285972252137073,-0.7142740956828596,0.3712266871609808,-0.42087922290594676,0.4517073336322594,0.078373277288982,0.16135079874279312,0.2892450233648617,-0.2085068915550477,0.06395099549292195,-0.030376722859137926,0.22509418101102438,0.2554709038701623,1.1756324671448826,0.25741160678362396,-0.5149852641595426,-0.21594595423835466,0.4935126985828154,-0.40696132097562515,-0.1765813555238156,0.34335770239711466,0.2868468610338772,-0.9296875969783536,-0.16813782565014068,-0.23761791762838827,0.007993874436615249,0.24561179206500353,2.302901993948243,1.1926038953124298,-0.29108496631584624,-0.11326497621833442,0.13713281649788042,-0.30387444408309033
0.3022679595947266,2.1127418008196575,5.1882349975585935,-2.427720483398437,-0.07541735229492184,-0.8894459167480468,0.6093243225097655,1.4987702392578124,11.425130322265623,36.44035069062599,-0.10841565513452475,0.11291156720296232,-0.4231798641730411,-0.011125923862901684,-0.03890577697753905,1.8670336050876961,2.0302830078125,-4.580107775878906,0.10414777221679684,-0.12749123840332027,1.0983400115966795,1.2258312499999997,9.442731347656249,27.89862513607189,0.1169340889177807,0.10358900899558314,0.05944434737699486,-0.21799008712945575,8.238148637390136,1.5167387687301888,9.950302099609374,5.442020373535156,8.680178118896483,7.528567120361327,9.469666116333006,1.9410989959716787,65.90518909912109,561.340715714417,-0.0735818121068261,-0.47615310450666776,-0.3503568430577328,0.3739351336581997,-0.17424980881313618,0.3010730043373153,0.2688606435514929,-0.5856845337226774,-0.061686064402547654,-0.5075777189149158,0.02824502300937385,0.5358227419242896,2.094261871152585,0.9680635984968926,-0.1783786772123008,-0.19593776061098198,-0.09819896187570033,0.18149301760114883,0.07930589597325377,0.15187540033838082,0.2892450233648617,-0.2085068915550477,0.047097243555724796,0.010858346109735725,0.21620099570028992,0.2053426495905542,1.0621194501449458,0.23484449891251194,-0.3668326375231701,-0.31404225487800197,0.14704049895555132,0.17341708578725837,-0.2585352224041982,0.2862190031485669,0.1582787138449819,-0.7618162338094332,-0.2748560493789543,-0.4247745028756428,-0.08610068924437675,0.33867381363126603,2.6145298657356273,1.1900942318955807,0.16459307211548785,0.00509211369365039,-0.04872141310370068,0.014363299783603532
1.1222820281982422,7.5291954102843235,17.446547497558594,-11.18571015625,0.124498486328125,-1.2407950103759764,1.7118541870117188,2.952649197387695,38.31201496582031,463.5864038165063,-0.5744839384788551,0.1947336609268194,-0.05359102812203089,0.044957729319953635,0.02064998931884765,2.0204224859100437,2.480392919921875,-3.6559459350585937,0.6296750366210937,-1.247977615356445,1.464652865600586,2.712630480957031,13.927071057128906,32.66026754903831,0.3491457439341323,-0.05034296249994217,-0.2739318676693222,-0.17432196664159758,9.594763153076173,3.478237799535805,18.155231188964844,5.442020373535156,8.930372192382812,8.03853207397461,9.546879119873045,1.5083470458984358,76.75810522460938,833.260945229983,0.0012158668304148776,-0.12699301653544545,-0.1072950914142572,-0.36585188175443734,-0.3649203680314862,0.5210257094027344,0.2800520677627542,-1.5360229729956203,-0.2492756511817855,-0.5495122518969933,-0.06398430330307453,0.48552794859391873,3.6103001580566674,3.2370773189028634,-0.6232502136777356,0.22641871701554803,-0.006813812976246842,-0.15838174150681067,0.053542304820245884,0.12708356424999026,0.2404823893015087,-0.2145022973825092,0.06388437987261684,0.010858346109735725,0.12287251165280687,0.11201416554307114,0.8680015325758055,0.15213608566356424,-0.17216215746271582,-0.5722452611391299,0.10652555878651858,0.16537832104513178,-0.35228005407858826,0.3326798580142941,0.114845329406039,-0.915298622992446,-0.30789739705029734,-0.539686447901987,-0.10938284854101862,0.4303035993609684,3.047931091440784,1.8782169954401917,0.18106513045282685,-0.12029881324757484,-0.4269024290438308,-0.4386235311787818
1.3922282653808593,7.294922854798074,17.446547497558594,-11.18571015625,1.0319009155273435,-0.0035913024902343715,1.8345570220947265,1.8381483245849608,36.28173195800781,441.2335920030453,-0.5077146808664306,-0.012059353539446739,0.04370675641883433,-0.006533565288877238,-0.9011176498413086,1.716980624293148,2.480392919921875,-3.6559459350585937,-0.9181763366699218,-1.7399860565185545,-0.5063736511230469,1.2336124053955078,13.24711778564453,30.080283864428893,-0.08253676439871539,-0.39729084962306316,0.0055686631076643745,-0.1588468267402469,10.251672233581543,3.1301848352828063,18.155231188964844,7.180210778808593,9.701305126953123,9.004592443847656,9.916184725952148,0.9115922821044915,82.01337786865234,919.1587255025697,0.02752350524709696,-0.18785282094730696,-0.06506750567015002,0.03258685671512907,-0.3322620601768976,0.49173099035906404,0.2800520677627542,-1.5360229729956203,-0.22982389005268838,-0.33807427304851995,-0.12803522222645417,0.21003905082206578,3.218200616940689,2.8175795481000177,-0.3582715085762814,0.09926407008288411,-0.04884245223336756,-0.0868987245700636,0.06934686073763727,0.11926756181390899,0.2173001534353245,-0.2145022973825092,0.09685911192365475,0.04769678413847095,0.12287251165280687,0.07517572751433592,0.9837794806661164,0.15226990716159886,-0.30300316552050294,-0.13063356269084533,0.13596018968789653,0.09623578526246969,-0.2107385148352695,0.314291520590284,0.1600107199729152,-0.915298622992446,-0.09412787149114449,-0.2699598012865275,-0.0394697550307878,0.2304900462557397,2.0059295586279866,1.145519052399424,-0.13355059814487472,-0.05177370235834109,0.05609209841965195,-0.27846635997132124
1.0603320602416992,1.1087767592525237,2.1787235107421874,-1.3862427612304686,1.4018050720214843,0.8319850769042967,1.8345570220947265,1.0025719451904298,11.25514200439453,18.829519838679484,-0.2547404169156147,-0.07801992293943631,0.05327597187749138,-0.34032077022388096,-0.7987655288696289,0.6333895872045321,0.5386953735351562,-1.5394716674804687,-0.9038111267089843,-1.3108254089355469,-0.5123591552734374,0.7984662536621094,7.467514978027344,8.313669914316044,-0.4454330171532902,0.1245255569131892,-0.09779167547590542,-0.28457509925323704,9.618705169677733,0.9522145147887229,10.369287390136718,7.180210778808593,9.865307940673826,9.742605105590819,10.075997686767577,0.3333925811767582,76.94964135742187,747.4096129868758,-0.18398429782761555,-0.11450653137668634,-0.11151051421256056,-0.17681894691922892,-0.22576033721407565,0.10687452291396612,-0.0506278714318965,-0.4086202149516495,-0.22982389005268838,-0.27841998506527865,-0.16500689149579975,0.1134130935694789,1.8060826977126052,0.4991191480568082,-0.19534455522631378,-0.16038042259939767,-0.3192349180843123,0.2110052072183865,0.08570099552254595,0.054828732834440466,0.2173001534353245,0.0307764165809687,0.07594180714784485,0.04769678413847095,0.08953139369009075,0.0418346095516198,0.6856079641803676,0.08280680462228714,-0.21727571198341983,-0.47728020875965343,0.2170795661838001,-0.034896791881372256,-0.0661326570579149,0.17456017874458268,0.1600107199729152,-0.4659096484140588,-0.016587289455976602,-0.08616730486468183,0.010891653919888201,0.09705895878457002,0.9314196031062865,0.2787582746630435,-0.018963452939021005,-0.543881434331097,-0.13021460928174516,0.0033378099606747366
1.1156979736328125,0.9147714745990033,2.588131994628906,-0.1604115112304687,1.1923124267578125,0.3274070770263671,1.6418237884521483,1.3144167114257812,9.246406811523437,16.65271055286719,-0.5432625947452966,-0.027110940620001564,0.27391879904235755,-0.33069148225655637,-0.32381577453613286,0.8252113221267755,0.7398083129882812,-1.3862427612304686,-0.4548983154296875,-1.0576385833740234,0.6075286712646484,1.6651672546386718,6.536170532226563,6.286643056037253,0.17161933840391805,-0.043702489573945714,-0.2027472988535681,-0.1357780832684911,9.88895068206787,0.8859637519898055,11.034875451660156,7.948749511718749,10.062829577636718,9.667187753295897,10.415375772094725,0.7481880187988281,79.11160545654296,788.6102188976836,-0.16913348769631836,-0.4539558025272033,0.10995779607814408,0.16248410071522948,-0.20382714422861256,0.11993373191397615,-0.0506278714318965,-0.4086202149516495,-0.1949173050128018,-0.280984686447026,-0.10565237380393153,0.17533231264309448,1.6306171538289005,0.447436838201641,-0.11918227466114938,-0.2960849859466876,-0.38516378495369397,0.178368681622943,0.03204211336676612,0.06554821328932534,0.1075176111724751,-0.0799387443661524,0.0578223584248503,0.0054624808650204255,0.0728441808036564,0.06738169993863598,0.5571730482320826,0.042586122355452644,-0.18224829840633722,-0.11155405335619345,0.1480700209665257,-0.05209252125055505,0.0914132849637106,0.18193067929175216,0.4695068919105357,-0.1743996939588227,0.0390367534988044,-0.00019984686091542494,0.14122511504686935,0.14142496190778478,1.0888989295076068,0.3316412858833195,0.4526507552317901,0.04851784837860422,-0.34735029933358424,-0.2987553497405939
0.9944915145874023,0.97941134725201,2.588131994628906,-0.2609679809570312,0.9409212524414061,0.22385785522460933,1.7124527374267577,1.4885948822021484,8.798691101074219,15.58607967769874,-0.3991987779065569,0.14580431640274313,-0.18948875782529256,0.0529789356341649,-0.858022019958496,1.5603845123031184,0.7398083129882812,-4.161122485351562,-0.7829039428710938,-1.2802993377685548,0.6075286712646484,1.8878280090332031,10.809820495605468,25.36801290375279,0.2629495769781097,0.026111094373648655,-0.1477534766376476,-0.07134104264532543,9.127893829345702,1.0404638208687746,11.034875451660156,7.948749511718749,8.73285055541992,8.47786807861328,9.601945758056639,1.1240776794433582,73.02315063476561,675.2080857787536,-0.20527943136795487,-0.17577310580638514,0.30641395528621584,-0.16679440898988263,-0.1191087291055672,0.1613951310247866,0.1925191426818172,-0.3389402761124865,-0.12716921916248755,-0.23128943369940116,-0.040901990867348026,0.19038744283205314,1.3712159283607355,0.3218822213412114,-0.4351430601650155,-0.18712253229328812,0.5269076520054182,-0.3893791228532542,-0.05274291737658435,0.1013602456042345,0.0719448699295372,-0.2347534459552678,-0.0752090353244884,-0.1032875192830995,0.05219333850906705,0.15548085779216655,0.7973889750523708,0.10444571777875154,-0.19777982221780913,-0.1690470721890115,-0.014741197081436308,0.15370998578587974,0.2143857200469752,0.18217424044764732,0.52946095018515,-0.0022649310903743,0.1594777950104742,0.08586753457330873,0.3120275655092153,0.22616003093590656,1.7196156225565502,0.6331895267418979,-0.23884354955870177,-0.22917378399926064,-0.15461294098772685,-0.08658255941033673
